Participant,Item,EventIndex,EventTime,TimeSinceLastEvent,TotalItemTime,Results.reception.time,Controller.name,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,Subject,age,group,item,itemCond,Sentence1,Sentence1Cond,Sentence2,Sentence2Cond,Sentence3,Sentence3Cond,Sentence4,Sentence4Cond,Sentence5,Sentence5Cond,Sentence6,Sentence6Cond,Sentence7,Sentence7Cond,Sentence8,Sentence8Cond,Comments,final_graphs,object,object_2,location_2,distance
abda418378729d84a1a46fe1f54043bc,7,25,1742304507513,1583.0,90667,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,Dr Johnson fixed my neck from a snowboard injury.:(28%2C 1);The politician pinched a few energetic nerves yesterday with his choice of words.:(7%2C 10);I found the agreeable office to be very clean.:(29%2C 2);The managers staffed the organization with toadies.:(5%2C 11);Daren wrote this determined response on January 25.:(10%2C 0);I won a golf lesson certificate with Jacob through a charity auction .:(22%2C 9);I got these pictures from Instagram.:(24%2C 11);One of the boys wrote the sad hymn.:(2%2C 3),648899,24,4,2.0,Instigation,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,I found the agreeable office to be very clean.,ModInstigation4,The managers staffed the organization with toadies.,NoModInstigation4,Daren wrote this determined response on January 25.,ModInstigation2,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,I got these pictures from Instagram.,NoModInstigation4,One of the boys wrote the sad hymn.,ModInstigation4,,"('The managers staffed the organization with toadies.', (5, 11))",The managers staffed the organization with toadies.,Daren wrote this determined response on January 25.,"(10, 0)",12.083045973594572
abda418378729d84a1a46fe1f54043bc,7,25,1742304507513,1583.0,90667,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,Dr Johnson fixed my neck from a snowboard injury.:(28%2C 1);The politician pinched a few energetic nerves yesterday with his choice of words.:(7%2C 10);I found the agreeable office to be very clean.:(29%2C 2);The managers staffed the organization with toadies.:(5%2C 11);Daren wrote this determined response on January 25.:(10%2C 0);I won a golf lesson certificate with Jacob through a charity auction .:(22%2C 9);I got these pictures from Instagram.:(24%2C 11);One of the boys wrote the sad hymn.:(2%2C 3),648899,24,4,2.0,Instigation,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,I found the agreeable office to be very clean.,ModInstigation4,The managers staffed the organization with toadies.,NoModInstigation4,Daren wrote this determined response on January 25.,ModInstigation2,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,I got these pictures from Instagram.,NoModInstigation4,One of the boys wrote the sad hymn.,ModInstigation4,,"('The managers staffed the organization with toadies.', (5, 11))",The managers staffed the organization with toadies.,I won a golf lesson certificate with Jacob through a charity auction .,"(22, 9)",17.11724276862369
abda418378729d84a1a46fe1f54043bc,7,25,1742304507513,1583.0,90667,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,Dr Johnson fixed my neck from a snowboard injury.:(28%2C 1);The politician pinched a few energetic nerves yesterday with his choice of words.:(7%2C 10);I found the agreeable office to be very clean.:(29%2C 2);The managers staffed the organization with toadies.:(5%2C 11);Daren wrote this determined response on January 25.:(10%2C 0);I won a golf lesson certificate with Jacob through a charity auction .:(22%2C 9);I got these pictures from Instagram.:(24%2C 11);One of the boys wrote the sad hymn.:(2%2C 3),648899,24,4,2.0,Instigation,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,I found the agreeable office to be very clean.,ModInstigation4,The managers staffed the organization with toadies.,NoModInstigation4,Daren wrote this determined response on January 25.,ModInstigation2,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,I got these pictures from Instagram.,NoModInstigation4,One of the boys wrote the sad hymn.,ModInstigation4,,"('The managers staffed the organization with toadies.', (5, 11))",The managers staffed the organization with toadies.,I got these pictures from Instagram.,"(24, 11)",19.0
abda418378729d84a1a46fe1f54043bc,7,25,1742304507513,1583.0,90667,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,Dr Johnson fixed my neck from a snowboard injury.:(28%2C 1);The politician pinched a few energetic nerves yesterday with his choice of words.:(7%2C 10);I found the agreeable office to be very clean.:(29%2C 2);The managers staffed the organization with toadies.:(5%2C 11);Daren wrote this determined response on January 25.:(10%2C 0);I won a golf lesson certificate with Jacob through a charity auction .:(22%2C 9);I got these pictures from Instagram.:(24%2C 11);One of the boys wrote the sad hymn.:(2%2C 3),648899,24,4,2.0,Instigation,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,I found the agreeable office to be very clean.,ModInstigation4,The managers staffed the organization with toadies.,NoModInstigation4,Daren wrote this determined response on January 25.,ModInstigation2,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,I got these pictures from Instagram.,NoModInstigation4,One of the boys wrote the sad hymn.,ModInstigation4,,"('The managers staffed the organization with toadies.', (5, 11))",The managers staffed the organization with toadies.,One of the boys wrote the sad hymn.,"(2, 3)",8.54400374531753
abda418378729d84a1a46fe1f54043bc,7,25,1742304507513,1583.0,90667,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,Dr Johnson fixed my neck from a snowboard injury.:(28%2C 1);The politician pinched a few energetic nerves yesterday with his choice of words.:(7%2C 10);I found the agreeable office to be very clean.:(29%2C 2);The managers staffed the organization with toadies.:(5%2C 11);Daren wrote this determined response on January 25.:(10%2C 0);I won a golf lesson certificate with Jacob through a charity auction .:(22%2C 9);I got these pictures from Instagram.:(24%2C 11);One of the boys wrote the sad hymn.:(2%2C 3),648899,24,4,2.0,Instigation,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,I found the agreeable office to be very clean.,ModInstigation4,The managers staffed the organization with toadies.,NoModInstigation4,Daren wrote this determined response on January 25.,ModInstigation2,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,I got these pictures from Instagram.,NoModInstigation4,One of the boys wrote the sad hymn.,ModInstigation4,,"('Daren wrote this determined response on January 25.', (10, 0))",Daren wrote this determined response on January 25.,I won a golf lesson certificate with Jacob through a charity auction .,"(22, 9)",15.0
abda418378729d84a1a46fe1f54043bc,7,25,1742304507513,1583.0,90667,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,Dr Johnson fixed my neck from a snowboard injury.:(28%2C 1);The politician pinched a few energetic nerves yesterday with his choice of words.:(7%2C 10);I found the agreeable office to be very clean.:(29%2C 2);The managers staffed the organization with toadies.:(5%2C 11);Daren wrote this determined response on January 25.:(10%2C 0);I won a golf lesson certificate with Jacob through a charity auction .:(22%2C 9);I got these pictures from Instagram.:(24%2C 11);One of the boys wrote the sad hymn.:(2%2C 3),648899,24,4,2.0,Instigation,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,I found the agreeable office to be very clean.,ModInstigation4,The managers staffed the organization with toadies.,NoModInstigation4,Daren wrote this determined response on January 25.,ModInstigation2,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,I got these pictures from Instagram.,NoModInstigation4,One of the boys wrote the sad hymn.,ModInstigation4,,"('Daren wrote this determined response on January 25.', (10, 0))",Daren wrote this determined response on January 25.,I got these pictures from Instagram.,"(24, 11)",17.804493814764857
abda418378729d84a1a46fe1f54043bc,7,25,1742304507513,1583.0,90667,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,Dr Johnson fixed my neck from a snowboard injury.:(28%2C 1);The politician pinched a few energetic nerves yesterday with his choice of words.:(7%2C 10);I found the agreeable office to be very clean.:(29%2C 2);The managers staffed the organization with toadies.:(5%2C 11);Daren wrote this determined response on January 25.:(10%2C 0);I won a golf lesson certificate with Jacob through a charity auction .:(22%2C 9);I got these pictures from Instagram.:(24%2C 11);One of the boys wrote the sad hymn.:(2%2C 3),648899,24,4,2.0,Instigation,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,I found the agreeable office to be very clean.,ModInstigation4,The managers staffed the organization with toadies.,NoModInstigation4,Daren wrote this determined response on January 25.,ModInstigation2,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,I got these pictures from Instagram.,NoModInstigation4,One of the boys wrote the sad hymn.,ModInstigation4,,"('Daren wrote this determined response on January 25.', (10, 0))",Daren wrote this determined response on January 25.,One of the boys wrote the sad hymn.,"(2, 3)",8.54400374531753
abda418378729d84a1a46fe1f54043bc,7,25,1742304507513,1583.0,90667,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,Dr Johnson fixed my neck from a snowboard injury.:(28%2C 1);The politician pinched a few energetic nerves yesterday with his choice of words.:(7%2C 10);I found the agreeable office to be very clean.:(29%2C 2);The managers staffed the organization with toadies.:(5%2C 11);Daren wrote this determined response on January 25.:(10%2C 0);I won a golf lesson certificate with Jacob through a charity auction .:(22%2C 9);I got these pictures from Instagram.:(24%2C 11);One of the boys wrote the sad hymn.:(2%2C 3),648899,24,4,2.0,Instigation,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,I found the agreeable office to be very clean.,ModInstigation4,The managers staffed the organization with toadies.,NoModInstigation4,Daren wrote this determined response on January 25.,ModInstigation2,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,I got these pictures from Instagram.,NoModInstigation4,One of the boys wrote the sad hymn.,ModInstigation4,,"('I won a golf lesson certificate with Jacob through a charity auction .', (22, 9))",I won a golf lesson certificate with Jacob through a charity auction .,I got these pictures from Instagram.,"(24, 11)",2.8284271247461903
abda418378729d84a1a46fe1f54043bc,7,25,1742304507513,1583.0,90667,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,Dr Johnson fixed my neck from a snowboard injury.:(28%2C 1);The politician pinched a few energetic nerves yesterday with his choice of words.:(7%2C 10);I found the agreeable office to be very clean.:(29%2C 2);The managers staffed the organization with toadies.:(5%2C 11);Daren wrote this determined response on January 25.:(10%2C 0);I won a golf lesson certificate with Jacob through a charity auction .:(22%2C 9);I got these pictures from Instagram.:(24%2C 11);One of the boys wrote the sad hymn.:(2%2C 3),648899,24,4,2.0,Instigation,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,I found the agreeable office to be very clean.,ModInstigation4,The managers staffed the organization with toadies.,NoModInstigation4,Daren wrote this determined response on January 25.,ModInstigation2,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,I got these pictures from Instagram.,NoModInstigation4,One of the boys wrote the sad hymn.,ModInstigation4,,"('I won a golf lesson certificate with Jacob through a charity auction .', (22, 9))",I won a golf lesson certificate with Jacob through a charity auction .,One of the boys wrote the sad hymn.,"(2, 3)",20.8806130178211
abda418378729d84a1a46fe1f54043bc,7,25,1742304507513,1583.0,90667,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,Dr Johnson fixed my neck from a snowboard injury.:(28%2C 1);The politician pinched a few energetic nerves yesterday with his choice of words.:(7%2C 10);I found the agreeable office to be very clean.:(29%2C 2);The managers staffed the organization with toadies.:(5%2C 11);Daren wrote this determined response on January 25.:(10%2C 0);I won a golf lesson certificate with Jacob through a charity auction .:(22%2C 9);I got these pictures from Instagram.:(24%2C 11);One of the boys wrote the sad hymn.:(2%2C 3),648899,24,4,2.0,Instigation,Dr Johnson fixed my neck from a snowboard injury.,NoModInstigation2,The politician pinched a few energetic nerves yesterday with his choice of words.,ModInstigation2,I found the agreeable office to be very clean.,ModInstigation4,The managers staffed the organization with toadies.,NoModInstigation4,Daren wrote this determined response on January 25.,ModInstigation2,I won a golf lesson certificate with Jacob through a charity auction .,NoModInstigation2,I got these pictures from Instagram.,NoModInstigation4,One of the boys wrote the sad hymn.,ModInstigation4,,"('I got these pictures from Instagram.', (24, 11))",I got these pictures from Instagram.,One of the boys wrote the sad hymn.,"(2, 3)",23.40939982143925
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('I enjoyed my lively tour.', (4, 1))",I enjoyed my lively tour.,"Pound for pound, mountain lions eat more gentle game than wolves .","(28, 1)",24.0
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('I enjoyed my lively tour.', (4, 1))",I enjoyed my lively tour.,I saw this place.,"(2, 2)",2.23606797749979
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('I enjoyed my lively tour.', (4, 1))",I enjoyed my lively tour.,"In the end, John kept his promise.","(28, 12)",26.40075756488817
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('I enjoyed my lively tour.', (4, 1))",I enjoyed my lively tour.,I urge all wise parishioners to come see Gus.,"(8, 13)",12.649110640673518
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('I enjoyed my lively tour.', (4, 1))",I enjoyed my lively tour.,Patrick made a distraught phone call to Tom.,"(28, 11)",26.0
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('I enjoyed my lively tour.', (4, 1))",I enjoyed my lively tour.,He knows his bees.,"(30, 1)",26.0
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('I enjoyed my lively tour.', (4, 1))",I enjoyed my lively tour.,I had the mechanic working feverishly to get my motor replaced .,"(8, 11)",10.770329614269007
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('Pound for pound, mountain lions eat more gentle game than wolves .', (28, 1))","Pound for pound, mountain lions eat more gentle game than wolves .",I saw this place.,"(2, 2)",26.019223662515376
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('Pound for pound, mountain lions eat more gentle game than wolves .', (28, 1))","Pound for pound, mountain lions eat more gentle game than wolves .","In the end, John kept his promise.","(28, 12)",11.0
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('Pound for pound, mountain lions eat more gentle game than wolves .', (28, 1))","Pound for pound, mountain lions eat more gentle game than wolves .",I urge all wise parishioners to come see Gus.,"(8, 13)",23.323807579381203
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('Pound for pound, mountain lions eat more gentle game than wolves .', (28, 1))","Pound for pound, mountain lions eat more gentle game than wolves .",Patrick made a distraught phone call to Tom.,"(28, 11)",10.0
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('Pound for pound, mountain lions eat more gentle game than wolves .', (28, 1))","Pound for pound, mountain lions eat more gentle game than wolves .",He knows his bees.,"(30, 1)",2.0
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('Pound for pound, mountain lions eat more gentle game than wolves .', (28, 1))","Pound for pound, mountain lions eat more gentle game than wolves .",I had the mechanic working feverishly to get my motor replaced .,"(8, 11)",22.360679774997898
abda418378729d84a1a46fe1f54043bc,8,19,1742304600183,3196.0,92666,1742304662,PennController,0,trials,,DragDrop,experimental-trials,Final,I enjoyed my lively tour.:(4%2C 1);Pound for pound%2C mountain lions eat more gentle game than wolves .:(28%2C 1);I saw this place.:(2%2C 2);In the end%2C John kept his promise.:(28%2C 12);I urge all wise parishioners to come see Gus.:(8%2C 13);Patrick made a distraught phone call to Tom.:(28%2C 11);He knows his bees.:(30%2C 1);I had the mechanic working feverishly to get my motor replaced .:(8%2C 11),648899,24,4,3.0,Sentience,I enjoyed my lively tour.,ModSentience2,Pound for pound%2C mountain lions eat more gentle game than wolves .,ModSentience4,I saw this place.,NoModSentience4,In the end%2C John kept his promise.,NoModSentience2,I urge all wise parishioners to come see Gus.,ModSentience4,Patrick made a distraught phone call to Tom.,ModSentience2,He knows his bees.,NoModSentience2,I had the mechanic working feverishly to get my motor replaced .,NoModSentience4,,"('I saw this place.', (2, 2))",I saw this place.,"In the end, John kept his promise.","(28, 12)",27.85677655436824
